epoch,odor_id,odor_name,mouse_id,trial,R_local
52,1,3 Methylvaleric Acid,0,5,0.9234683919869084
52,1,3 Methylvaleric Acid,0,6,0.9600593450086172
52,1,3 Methylvaleric Acid,0,7,0.9536951318019358
52,1,3 Methylvaleric Acid,0,8,0.9437957745500084
52,1,3 Methylvaleric Acid,0,9,0.9942632319292611
52,1,3 Methylvaleric Acid,0,10,0.9091024890259829
52,1,3 Methylvaleric Acid,0,11,0.9115141987775099
52,1,3 Methylvaleric Acid,0,12,0.9121900466292926
52,1,3 Methylvaleric Acid,0,13,0.9387459539761748
52,1,3 Methylvaleric Acid,0,14,0.9040154488367403
52,1,3 Methylvaleric Acid,1,0,0.9448422303532088
52,1,3 Methylvaleric Acid,1,1,0.940165482119945
52,1,3 Methylvaleric Acid,1,2,0.9153244853452165
52,1,3 Methylvaleric Acid,1,3,0.9817357400674275
52,1,3 Methylvaleric Acid,1,4,0.9444050687737102
52,1,3 Methylvaleric Acid,1,5,0.9892909844664518
52,1,3 Methylvaleric Acid,1,6,0.9389830958570023
52,1,3 Methylvaleric Acid,1,7,0.9458172943759254
52,1,3 Methylvaleric Acid,1,8,0.9242737937179112
52,1,3 Methylvaleric Acid,1,9,0.9465032282837603
52,1,3 Methylvaleric Acid,1,10,0.9752743421504615
52,1,3 Methylvaleric Acid,1,11,0.9303317206143678
52,1,3 Methylvaleric Acid,1,12,0.9675215684065662
52,1,3 Methylvaleric Acid,1,13,0.91427521146335
52,1,3 Methylvaleric Acid,1,14,0.977147112526068
52,2,Acetic Acid,0,0,1.1489966175992783
52,2,Acetic Acid,0,1,1.2062600456209174
52,2,Acetic Acid,0,2,1.174631912389102
52,2,Acetic Acid,0,3,1.2330310000273978
52,2,Acetic Acid,0,4,1.126030141641587
52,2,Acetic Acid,0,5,1.1131457797592805
52,2,Acetic Acid,0,6,1.1475441608527326
52,2,Acetic Acid,0,7,1.1168084127703828
52,2,Acetic Acid,0,8,1.1168834549146243
52,2,Acetic Acid,0,9,1.1970548811101505
52,2,Acetic Acid,0,10,1.172025698955249
52,2,Acetic Acid,0,11,1.153005611623585
52,2,Acetic Acid,0,12,1.156714346799538
52,2,Acetic Acid,0,13,1.1483033441187018
52,2,Acetic Acid,0,14,1.2382076174045171
52,2,Acetic Acid,1,0,1.151715659145455
52,2,Acetic Acid,1,1,1.1282505315278444
52,2,Acetic Acid,1,2,1.2129779121506297
52,2,Acetic Acid,1,3,1.1725056625172636
52,2,Acetic Acid,1,4,1.2626868350038918
52,2,Acetic Acid,1,5,1.1600876618994111
52,2,Acetic Acid,1,6,1.214975254641448
52,2,Acetic Acid,1,7,1.2244237806751486
52,2,Acetic Acid,1,8,1.1602824541630963
52,2,Acetic Acid,1,9,1.151419056734815
52,2,Acetic Acid,1,10,1.2107905486884127
52,2,Acetic Acid,1,11,1.2041315641677337
52,2,Acetic Acid,1,12,1.1247114834227394
52,2,Acetic Acid,1,13,1.1359984619989876
52,2,Acetic Acid,1,14,1.0796786872532562
52,3,Gerinol,0,0,1.0366116151125127
52,3,Gerinol,0,1,1.0023230532279308
52,3,Gerinol,0,2,1.0063101241143493
52,3,Gerinol,0,3,0.9451383770452864
52,3,Gerinol,0,4,0.9688720468297874
52,3,Gerinol,0,5,0.9936777844506579
52,3,Gerinol,0,6,0.9859031169474477
52,3,Gerinol,0,7,1.0175095839740658
52,3,Gerinol,0,8,1.0361348660186331
52,3,Gerinol,0,9,1.1035806437247684
52,3,Gerinol,0,10,1.0119954597521235
52,3,Gerinol,0,11,1.0574122474772383
52,3,Gerinol,0,12,0.9795972298741695
52,3,Gerinol,0,13,0.9457982883543463
52,3,Gerinol,0,14,0.9987040750849555
52,3,Gerinol,1,0,0.9435743569327009
52,3,Gerinol,1,1,1.0080701523344346
52,3,Gerinol,1,2,0.9762650606673239
52,3,Gerinol,1,3,0.929312370177487
52,3,Gerinol,1,4,1.0769242314820775
52,3,Gerinol,1,5,0.9859807571234552
52,3,Gerinol,1,6,0.9419784535299025
52,3,Gerinol,1,7,1.043410097267962
52,3,Gerinol,1,8,0.9783386511460991
52,3,Gerinol,1,9,1.051089866995297
52,3,Gerinol,1,10,0.9781474522605484
52,3,Gerinol,1,11,0.9858473180371585
52,3,Gerinol,1,12,1.0212764940267522
52,3,Gerinol,1,13,1.031212000875835
52,3,Gerinol,1,14,1.0382225751412943
52,4,n Methyl Piperdine,0,0,0.865271056499822
52,4,n Methyl Piperdine,0,1,0.8900053709111786
52,4,n Methyl Piperdine,0,2,0.8986858463259321
52,4,n Methyl Piperdine,0,3,0.8768834675916692
52,4,n Methyl Piperdine,0,4,0.8631543775184234
52,4,n Methyl Piperdine,0,5,0.8110489041197501
52,4,n Methyl Piperdine,0,6,0.8928276683201948
52,4,n Methyl Piperdine,0,7,0.8705476500146413
52,4,n Methyl Piperdine,0,8,0.852316067954967
52,4,n Methyl Piperdine,0,9,0.9199713565926616
52,4,n Methyl Piperdine,0,10,0.8117473567324626
52,4,n Methyl Piperdine,0,11,0.9346221546635907
52,4,n Methyl Piperdine,0,12,0.8679697709036166
52,4,n Methyl Piperdine,0,13,0.8815614291891112
52,4,n Methyl Piperdine,0,14,0.8530589374677844
52,4,n Methyl Piperdine,1,0,0.7989134761138988
52,4,n Methyl Piperdine,1,1,0.8600119966762009
52,4,n Methyl Piperdine,1,2,0.8789861888905438
52,4,n Methyl Piperdine,1,3,0.8926454104709358
52,4,n Methyl Piperdine,1,4,0.8576750646772761
52,4,n Methyl Piperdine,1,5,0.7778947989666554
52,4,n Methyl Piperdine,1,6,0.8039299388315271
52,4,n Methyl Piperdine,1,7,0.9476771775653638
52,4,n Methyl Piperdine,1,8,0.8218949532639475
52,4,n Methyl Piperdine,1,9,0.9226783709444004
52,4,n Methyl Piperdine,1,10,0.8282329231181282
52,4,n Methyl Piperdine,1,11,0.8582981562257174
52,4,n Methyl Piperdine,1,12,0.8906047229988282
52,4,n Methyl Piperdine,1,13,0.8327886147515972
52,4,n Methyl Piperdine,1,14,0.9292849980451943
52,5,"2,4 Dimethyl Acetophenone",0,0,1.0388853324700629
52,5,"2,4 Dimethyl Acetophenone",0,1,1.054290231999313
52,5,"2,4 Dimethyl Acetophenone",0,2,1.0251519178265613
52,5,"2,4 Dimethyl Acetophenone",0,3,1.06220500962801
52,5,"2,4 Dimethyl Acetophenone",0,4,1.0990079077413208
52,5,"2,4 Dimethyl Acetophenone",0,5,1.0306047606423978
52,5,"2,4 Dimethyl Acetophenone",0,6,1.1050447097772957
52,5,"2,4 Dimethyl Acetophenone",0,7,1.0113923658121615
52,5,"2,4 Dimethyl Acetophenone",0,8,1.0664200397213948
52,5,"2,4 Dimethyl Acetophenone",0,9,1.0554207715970483
52,5,"2,4 Dimethyl Acetophenone",0,10,0.9931129152400315
52,5,"2,4 Dimethyl Acetophenone",0,11,1.0444085863328196
52,5,"2,4 Dimethyl Acetophenone",0,12,1.0361508356613414
52,5,"2,4 Dimethyl Acetophenone",0,13,1.0017285110962526
52,5,"2,4 Dimethyl Acetophenone",0,14,1.0501762955150915
52,5,"2,4 Dimethyl Acetophenone",1,0,1.0476741484601142
52,5,"2,4 Dimethyl Acetophenone",1,1,1.038919088723485
52,5,"2,4 Dimethyl Acetophenone",1,2,1.039079467853426
52,5,"2,4 Dimethyl Acetophenone",1,3,1.0382221562588287
52,5,"2,4 Dimethyl Acetophenone",1,4,1.0271145817659204
52,5,"2,4 Dimethyl Acetophenone",1,5,1.0474159304163728
52,5,"2,4 Dimethyl Acetophenone",1,6,1.0160659981212223
52,5,"2,4 Dimethyl Acetophenone",1,7,1.1480949462745735
52,5,"2,4 Dimethyl Acetophenone",1,8,0.9854492367971609
52,5,"2,4 Dimethyl Acetophenone",1,9,1.0184331235263953
52,5,"2,4 Dimethyl Acetophenone",1,10,1.0215928824326959
52,5,"2,4 Dimethyl Acetophenone",1,11,1.123442303188755
52,5,"2,4 Dimethyl Acetophenone",1,12,0.9890171806166735
52,5,"2,4 Dimethyl Acetophenone",1,13,1.058859458535218
52,5,"2,4 Dimethyl Acetophenone",1,14,1.0517583292176351
52,6,4 Heptanone,0,0,1.0986738290927947
52,6,4 Heptanone,0,1,1.1347834634102503
52,6,4 Heptanone,0,2,1.1339629112956962
52,6,4 Heptanone,0,3,1.067291463845008
52,6,4 Heptanone,0,4,1.0930904348855723
52,6,4 Heptanone,0,5,1.0107656556197269
52,6,4 Heptanone,0,6,1.08929345724669
52,6,4 Heptanone,0,7,1.053570159792536
52,6,4 Heptanone,0,8,1.077874439867392
52,6,4 Heptanone,0,9,1.0179148623131449
52,6,4 Heptanone,0,10,1.1015246283745757
52,6,4 Heptanone,0,11,1.0174669890827883
52,6,4 Heptanone,0,12,1.091261121177476
52,6,4 Heptanone,0,13,1.0362695131849107
52,6,4 Heptanone,0,14,1.0513440955003774
52,6,4 Heptanone,1,0,1.1181634378837642
52,6,4 Heptanone,1,1,1.0954908716185026
52,6,4 Heptanone,1,2,1.1179422792887792
52,6,4 Heptanone,1,3,1.1343632390820093
52,6,4 Heptanone,1,4,1.041060605496367
52,6,4 Heptanone,1,5,1.1319330202795925
52,6,4 Heptanone,1,6,1.0133539275348016
52,6,4 Heptanone,1,7,1.1018181671637537
52,6,4 Heptanone,1,8,1.0522406451979587
52,6,4 Heptanone,1,9,1.034762148076385
52,6,4 Heptanone,1,10,1.0965529484741352
52,6,4 Heptanone,1,11,1.1097722147887261
52,6,4 Heptanone,1,12,1.1085848892478194
52,6,4 Heptanone,1,13,1.0805685493377493
52,6,4 Heptanone,1,14,1.0772524458351271
52,7,33 Dimethyl Butyric Acid,0,0,0.9662877484464676
52,7,33 Dimethyl Butyric Acid,0,1,0.9573636480391592
52,7,33 Dimethyl Butyric Acid,0,2,0.9668673186019108
52,7,33 Dimethyl Butyric Acid,0,3,0.9533730634629001
52,7,33 Dimethyl Butyric Acid,0,4,0.9789244379987261
52,7,33 Dimethyl Butyric Acid,0,5,0.8801247727564544
52,7,33 Dimethyl Butyric Acid,0,6,0.939962146015016
52,7,33 Dimethyl Butyric Acid,0,7,0.8898592252646481
52,7,33 Dimethyl Butyric Acid,0,8,0.9562811657226669
52,7,33 Dimethyl Butyric Acid,0,9,1.0108902920526195
52,7,33 Dimethyl Butyric Acid,0,10,0.9262496937405927
52,7,33 Dimethyl Butyric Acid,0,11,0.9503031662303602
52,7,33 Dimethyl Butyric Acid,0,12,0.975472553615337
52,7,33 Dimethyl Butyric Acid,0,13,0.8625041677478105
52,7,33 Dimethyl Butyric Acid,0,14,0.924328665732704
52,7,33 Dimethyl Butyric Acid,1,0,0.926719866414118
52,7,33 Dimethyl Butyric Acid,1,1,0.796259451016913
52,7,33 Dimethyl Butyric Acid,1,2,0.8730669003202051
52,7,33 Dimethyl Butyric Acid,1,3,0.9561735589784555
52,7,33 Dimethyl Butyric Acid,1,4,0.9522591160612329
52,7,33 Dimethyl Butyric Acid,1,5,0.927111969138008
52,7,33 Dimethyl Butyric Acid,1,6,0.947427145640931
52,7,33 Dimethyl Butyric Acid,1,7,0.9207434094200625
52,7,33 Dimethyl Butyric Acid,1,8,0.9343550363408966
52,7,33 Dimethyl Butyric Acid,1,9,0.8995130916895794
52,7,33 Dimethyl Butyric Acid,1,10,0.9167717473600876
52,7,33 Dimethyl Butyric Acid,1,11,0.8868444245865711
52,7,33 Dimethyl Butyric Acid,1,12,0.9626785738104965
52,7,33 Dimethyl Butyric Acid,1,13,0.973001616423292
52,7,33 Dimethyl Butyric Acid,1,14,0.9673357520710869
52,8,2 Methyl Butyraldehyde,0,0,0.9270353276179294
52,8,2 Methyl Butyraldehyde,0,1,0.9052087165104403
52,8,2 Methyl Butyraldehyde,0,2,0.9944386245150504
52,8,2 Methyl Butyraldehyde,0,3,0.9651159661887003
52,8,2 Methyl Butyraldehyde,0,4,0.9565030517459896
52,8,2 Methyl Butyraldehyde,0,5,0.918014394687238
52,8,2 Methyl Butyraldehyde,0,6,0.9603862305905144
52,8,2 Methyl Butyraldehyde,0,7,0.8999485556985665
52,8,2 Methyl Butyraldehyde,0,8,0.9687221723282051
52,8,2 Methyl Butyraldehyde,0,9,0.9985151460692923
52,8,2 Methyl Butyraldehyde,0,10,1.008601499841362
52,8,2 Methyl Butyraldehyde,0,11,0.9717006402494365
52,8,2 Methyl Butyraldehyde,0,12,0.888078816100199
52,8,2 Methyl Butyraldehyde,0,13,0.9512528833228847
52,8,2 Methyl Butyraldehyde,0,14,1.0289469478473523
52,8,2 Methyl Butyraldehyde,1,0,0.8926226471158851
52,8,2 Methyl Butyraldehyde,1,1,0.9249998478171678
52,8,2 Methyl Butyraldehyde,1,2,0.9839080848056156
52,8,2 Methyl Butyraldehyde,1,3,0.95205246761652
52,8,2 Methyl Butyraldehyde,1,4,1.0265733637129806
52,8,2 Methyl Butyraldehyde,1,5,0.898052335404433
52,8,2 Methyl Butyraldehyde,1,6,0.8877768793039437
52,8,2 Methyl Butyraldehyde,1,7,0.9763321281669834
52,8,2 Methyl Butyraldehyde,1,8,0.8795319656027151
52,8,2 Methyl Butyraldehyde,1,9,0.919496391180875
52,8,2 Methyl Butyraldehyde,1,10,0.9247412489391934
52,8,2 Methyl Butyraldehyde,1,11,0.9688066896690134
52,8,2 Methyl Butyraldehyde,1,12,0.9519378294545864
52,8,2 Methyl Butyraldehyde,1,13,0.945649707300651
52,8,2 Methyl Butyraldehyde,1,14,0.9112698756175098
52,9,m Anisaldehyde,0,0,1.1759977070627297
52,9,m Anisaldehyde,0,1,1.2884305080085425
52,9,m Anisaldehyde,0,2,1.1550488302563686
52,9,m Anisaldehyde,0,3,1.1313844346013253
52,9,m Anisaldehyde,0,4,1.0754830274597655
52,9,m Anisaldehyde,0,5,1.1018982883267658
52,9,m Anisaldehyde,0,6,1.1188491369415596
52,9,m Anisaldehyde,0,7,1.1060135366887667
52,9,m Anisaldehyde,0,8,1.126754432918378
52,9,m Anisaldehyde,0,9,1.1985181893717434
52,9,m Anisaldehyde,0,10,1.1772842229942213
52,9,m Anisaldehyde,0,11,1.1210442376407217
52,9,m Anisaldehyde,0,12,1.0790663485128176
52,9,m Anisaldehyde,0,13,1.1808922520155485
52,9,m Anisaldehyde,0,14,1.1254353753609974
52,9,m Anisaldehyde,1,0,1.0741419916588966
52,9,m Anisaldehyde,1,1,1.1716992134227122
52,9,m Anisaldehyde,1,2,1.1842294760523293
52,9,m Anisaldehyde,1,3,1.046165672485604
52,9,m Anisaldehyde,1,4,1.1102198229976747
52,9,m Anisaldehyde,1,5,1.1387838482306822
52,9,m Anisaldehyde,1,6,1.1725824451353355
52,9,m Anisaldehyde,1,7,1.122572145298024
52,9,m Anisaldehyde,1,8,1.1099163326040333
52,9,m Anisaldehyde,1,9,1.172288778670202
52,9,m Anisaldehyde,1,10,1.1244691137504244
52,9,m Anisaldehyde,1,11,1.1648841947049386
52,9,m Anisaldehyde,1,12,1.098741382484007
52,9,m Anisaldehyde,1,13,1.0891086879135348
52,9,m Anisaldehyde,1,14,1.1734127749858068
54,0,"2,3 Pentanedione",0,0,1.112317224507791
54,0,"2,3 Pentanedione",0,1,1.1391146574245508
54,0,"2,3 Pentanedione",0,2,1.0809127080582448
54,0,"2,3 Pentanedione",0,3,1.0704122159959126
54,0,"2,3 Pentanedione",0,4,1.1566451835967388
54,0,"2,3 Pentanedione",0,5,1.0412980775353238
54,0,"2,3 Pentanedione",0,6,1.1522748564623275
54,0,"2,3 Pentanedione",0,7,1.1550366163943977
54,0,"2,3 Pentanedione",0,8,1.1366200086657454
54,0,"2,3 Pentanedione",0,9,1.0747041274146845
54,0,"2,3 Pentanedione",0,10,1.069555474626088
54,0,"2,3 Pentanedione",0,11,1.0938141971751745
54,0,"2,3 Pentanedione",0,12,1.0504148410218466
54,0,"2,3 Pentanedione",0,13,1.0637486681449586
54,0,"2,3 Pentanedione",0,14,1.1280057997554642
54,0,"2,3 Pentanedione",1,0,1.094897805402975
54,0,"2,3 Pentanedione",1,1,1.0269408477726103
54,0,"2,3 Pentanedione",1,2,1.0959687182460116
54,0,"2,3 Pentanedione",1,3,1.087095973063601
54,0,"2,3 Pentanedione",1,4,1.1293192910170928
54,0,"2,3 Pentanedione",1,5,1.0916892985087094
54,0,"2,3 Pentanedione",1,6,1.1112670829833837
54,0,"2,3 Pentanedione",1,7,1.088006944471217
54,0,"2,3 Pentanedione",1,8,1.1081210052218962
54,0,"2,3 Pentanedione",1,9,1.0174391545712977
54,0,"2,3 Pentanedione",1,10,1.064054062549572
54,0,"2,3 Pentanedione",1,11,1.0673645301049075
54,0,"2,3 Pentanedione",1,12,1.0591738429565973
54,0,"2,3 Pentanedione",1,13,1.0866793060466777
54,0,"2,3 Pentanedione",1,14,1.0942990270138386
54,1,3 Methylvaleric Acid,0,0,0.9660588867030128
54,1,3 Methylvaleric Acid,0,1,0.9432908483713134
54,1,3 Methylvaleric Acid,0,2,0.9209394004263619
54,1,3 Methylvaleric Acid,0,3,0.9942560465864162
54,1,3 Methylvaleric Acid,0,4,0.9643579162847202
54,1,3 Methylvaleric Acid,0,5,0.9096240492841905
54,1,3 Methylvaleric Acid,0,6,0.9426211019541819
54,1,3 Methylvaleric Acid,0,7,0.8806366165118724
54,1,3 Methylvaleric Acid,0,8,0.9517834281940646
54,1,3 Methylvaleric Acid,0,9,0.942433405916223
54,1,3 Methylvaleric Acid,0,10,0.9273899256059533
54,1,3 Methylvaleric Acid,0,11,1.013752611212308
54,1,3 Methylvaleric Acid,0,12,0.9041224388384824
54,1,3 Methylvaleric Acid,0,13,0.9786243216874603
54,1,3 Methylvaleric Acid,0,14,1.0378369300574417
54,1,3 Methylvaleric Acid,1,0,1.00752594271266
54,1,3 Methylvaleric Acid,1,1,0.9631736752800818
54,1,3 Methylvaleric Acid,1,2,0.9190724809870594
54,1,3 Methylvaleric Acid,1,3,0.9099527395006143
54,1,3 Methylvaleric Acid,1,4,0.9479731587656917
54,1,3 Methylvaleric Acid,1,5,0.9369551972074361
54,1,3 Methylvaleric Acid,1,6,0.9356533502056672
54,1,3 Methylvaleric Acid,1,7,0.9513826883451427
54,1,3 Methylvaleric Acid,1,8,0.9603453428485651
54,1,3 Methylvaleric Acid,1,9,0.9838437044698044
54,1,3 Methylvaleric Acid,1,10,0.9149233777854954
54,1,3 Methylvaleric Acid,1,11,0.9371454747186705
54,1,3 Methylvaleric Acid,1,12,0.9580483432510932
54,1,3 Methylvaleric Acid,1,13,0.9566158188270617
54,1,3 Methylvaleric Acid,1,14,1.0378921748605294
54,2,Acetic Acid,0,0,1.1674572582541505
54,2,Acetic Acid,0,1,1.0936238020668192
54,2,Acetic Acid,0,2,1.174894649008667
54,2,Acetic Acid,0,3,1.1799939434549553
54,2,Acetic Acid,0,4,1.1531622734154068
54,2,Acetic Acid,0,5,1.1096315275688282
54,2,Acetic Acid,0,6,1.2284895823577349
54,2,Acetic Acid,0,7,1.115372038001946
54,2,Acetic Acid,0,8,1.1845982828018335
54,2,Acetic Acid,0,9,1.1661694157077536
54,2,Acetic Acid,0,10,1.1821998165063872
54,2,Acetic Acid,0,11,1.2264417115118895
54,2,Acetic Acid,0,12,1.1806329494308376
54,2,Acetic Acid,0,13,1.135820825463455
54,2,Acetic Acid,0,14,1.2024070855503146
54,2,Acetic Acid,1,0,1.1623254655936068
54,2,Acetic Acid,1,1,1.1941117640511825
54,2,Acetic Acid,1,2,1.1358460992747401
54,2,Acetic Acid,1,3,1.1462381945019016
54,2,Acetic Acid,1,4,1.1896249104128191
54,2,Acetic Acid,1,5,1.2022929119386065
54,2,Acetic Acid,1,6,1.1194738186877304
54,2,Acetic Acid,1,7,1.2074609383153982
54,2,Acetic Acid,1,8,1.1547922845314398
54,2,Acetic Acid,1,9,1.2387569642222183
54,2,Acetic Acid,1,10,1.1734908664423913
54,2,Acetic Acid,1,11,1.1426245528133723
54,2,Acetic Acid,1,12,1.1906016259137417
54,2,Acetic Acid,1,13,1.1509200435522227
54,2,Acetic Acid,1,14,1.2383272492526967
54,3,Gerinol,0,0,1.0368590319111186
54,3,Gerinol,0,1,1.0307707586860633
54,3,Gerinol,0,2,1.060509864367035
54,3,Gerinol,0,3,0.996639926041783
54,3,Gerinol,0,4,0.9852716773966541
54,3,Gerinol,0,5,1.0531718867874602
54,3,Gerinol,0,6,0.9928509952894423
54,3,Gerinol,0,7,0.9928374174598165
54,3,Gerinol,0,8,1.0703080648586303
54,3,Gerinol,0,9,1.0578403880091523
54,3,Gerinol,0,10,0.9866846419116783
54,3,Gerinol,0,11,1.0120723818921413
54,3,Gerinol,0,12,1.0006885613719418
54,3,Gerinol,0,13,1.107890595531418
54,3,Gerinol,0,14,1.0730782407126191
54,3,Gerinol,1,0,1.0100229186696819
54,3,Gerinol,1,1,1.0499045000836325
54,3,Gerinol,1,2,0.9726092650726597
54,3,Gerinol,1,3,0.9999508664623131
54,3,Gerinol,1,4,1.0310512431475682
54,3,Gerinol,1,5,1.0449459424757293
54,3,Gerinol,1,6,1.022958347489355
54,3,Gerinol,1,7,1.0367772529384618
54,3,Gerinol,1,8,1.029990170908018
54,3,Gerinol,1,9,1.020313616429
54,3,Gerinol,1,10,1.015010888822257
54,3,Gerinol,1,11,1.0098061176027815
54,3,Gerinol,1,12,1.0361342128550364
54,3,Gerinol,1,13,1.043289336077871
54,3,Gerinol,1,14,1.0347910792026462
54,4,n Methyl Piperdine,0,0,0.8519524535937059
54,4,n Methyl Piperdine,0,1,0.8591392215480207
54,4,n Methyl Piperdine,0,2,0.9150516078316709
54,4,n Methyl Piperdine,0,3,0.9579632676205834
54,4,n Methyl Piperdine,0,4,0.9051929540560985
54,4,n Methyl Piperdine,0,5,0.8826295990946684
54,4,n Methyl Piperdine,0,6,0.9080699538114593
54,4,n Methyl Piperdine,0,7,0.8536234786932111
54,4,n Methyl Piperdine,0,8,0.9514540618552068
54,4,n Methyl Piperdine,0,9,0.9065601013740694
54,4,n Methyl Piperdine,0,10,0.8723180470653263
54,4,n Methyl Piperdine,0,11,0.8924245169500332
54,4,n Methyl Piperdine,0,12,0.8780148863112036
54,4,n Methyl Piperdine,0,13,0.9515631346664216
54,4,n Methyl Piperdine,0,14,0.8910067320158659
54,4,n Methyl Piperdine,1,0,0.8920915381315389
54,4,n Methyl Piperdine,1,1,0.9088259665529669
54,4,n Methyl Piperdine,1,2,0.8562462441363334
54,4,n Methyl Piperdine,1,3,0.8936252869323215
54,4,n Methyl Piperdine,1,4,0.8968543310626835
54,4,n Methyl Piperdine,1,5,0.8237137554460903
54,4,n Methyl Piperdine,1,6,0.8959847678380196
54,4,n Methyl Piperdine,1,7,0.8840464256891896
54,4,n Methyl Piperdine,1,8,0.8910755599715551
54,4,n Methyl Piperdine,1,9,0.8873020968265378
54,4,n Methyl Piperdine,1,10,0.8962437032049184
54,4,n Methyl Piperdine,1,11,0.9393706373139615
54,4,n Methyl Piperdine,1,12,0.8386966118035107
54,4,n Methyl Piperdine,1,13,0.8721908148668983
54,4,n Methyl Piperdine,1,14,0.9125416534454286
54,5,"2,4 Dimethyl Acetophenone",0,0,1.0663824520374217
54,5,"2,4 Dimethyl Acetophenone",0,1,1.0655216394619884
54,5,"2,4 Dimethyl Acetophenone",0,2,1.1572885059552387
54,5,"2,4 Dimethyl Acetophenone",0,3,1.0717108382929734
54,5,"2,4 Dimethyl Acetophenone",0,4,1.092382929178506
54,5,"2,4 Dimethyl Acetophenone",0,5,1.0348625349742049
54,5,"2,4 Dimethyl Acetophenone",0,6,1.0074289223724138
54,5,"2,4 Dimethyl Acetophenone",0,7,1.0345727201589598
54,5,"2,4 Dimethyl Acetophenone",0,8,1.0756238241820413
54,5,"2,4 Dimethyl Acetophenone",0,9,1.0634185315214721
54,5,"2,4 Dimethyl Acetophenone",0,10,1.0632754721522604
54,5,"2,4 Dimethyl Acetophenone",0,11,1.03857164185642
54,5,"2,4 Dimethyl Acetophenone",0,12,1.032193312575786
54,5,"2,4 Dimethyl Acetophenone",0,13,1.039951127556574
54,5,"2,4 Dimethyl Acetophenone",0,14,1.0761244353349138
54,5,"2,4 Dimethyl Acetophenone",1,0,1.0934214799488458
54,5,"2,4 Dimethyl Acetophenone",1,1,1.0195427168351798
54,5,"2,4 Dimethyl Acetophenone",1,2,1.090286085199287
54,5,"2,4 Dimethyl Acetophenone",1,3,1.0337635335917799
54,5,"2,4 Dimethyl Acetophenone",1,4,1.0785492488956712
54,5,"2,4 Dimethyl Acetophenone",1,5,1.0521137531235294
54,5,"2,4 Dimethyl Acetophenone",1,6,1.1224239247915884
54,5,"2,4 Dimethyl Acetophenone",1,7,1.0430693976627832
54,5,"2,4 Dimethyl Acetophenone",1,8,1.0669368564578203
54,5,"2,4 Dimethyl Acetophenone",1,9,1.084056109124406
54,5,"2,4 Dimethyl Acetophenone",1,10,1.0248340288171136
54,5,"2,4 Dimethyl Acetophenone",1,11,1.0568781006049512
54,5,"2,4 Dimethyl Acetophenone",1,12,1.0491289874371035
54,5,"2,4 Dimethyl Acetophenone",1,13,1.0392398434857901
54,5,"2,4 Dimethyl Acetophenone",1,14,1.0422034627626995
54,6,4 Heptanone,0,0,1.1472875476470232
54,6,4 Heptanone,0,1,1.0788649343311383
54,6,4 Heptanone,0,2,1.1254632790284158
54,6,4 Heptanone,0,3,1.1153907638027973
54,6,4 Heptanone,0,4,1.0469277590905446
54,6,4 Heptanone,0,5,1.123573741258609
54,6,4 Heptanone,0,6,1.0462664353312439
54,6,4 Heptanone,0,7,1.1279306368481579
54,6,4 Heptanone,0,8,1.0825192979963176
54,6,4 Heptanone,0,9,1.1031416538518095
54,6,4 Heptanone,0,10,1.051035765736498
54,6,4 Heptanone,0,11,1.1077022566657442
54,6,4 Heptanone,0,12,1.1398849804403763
54,6,4 Heptanone,0,13,1.0705283466006468
54,6,4 Heptanone,0,14,1.0785202802757912
54,6,4 Heptanone,1,0,1.1290944673089378
54,6,4 Heptanone,1,1,1.1300943593121158
54,6,4 Heptanone,1,2,1.0135424544298979
54,6,4 Heptanone,1,3,1.191525880917549
54,6,4 Heptanone,1,4,1.1320517657081715
54,6,4 Heptanone,1,5,1.1387863728643568
54,6,4 Heptanone,1,6,1.1051680084997575
54,6,4 Heptanone,1,7,1.0366954860241484
54,6,4 Heptanone,1,8,1.1378985088162479
54,6,4 Heptanone,1,9,1.0883021052370028
54,6,4 Heptanone,1,10,1.1326668941335718
54,6,4 Heptanone,1,11,1.1021575835557291
54,6,4 Heptanone,1,12,1.1204312015308933
54,6,4 Heptanone,1,13,1.0799097711098684
54,6,4 Heptanone,1,14,1.1454851840733955
54,7,33 Dimethyl Butyric Acid,0,0,0.9193198839178398
54,7,33 Dimethyl Butyric Acid,0,1,1.0566778225097142
54,7,33 Dimethyl Butyric Acid,0,2,1.0563729908956272
54,7,33 Dimethyl Butyric Acid,0,3,1.0321630289148072
54,7,33 Dimethyl Butyric Acid,0,4,1.0178742049271272
54,7,33 Dimethyl Butyric Acid,0,5,0.9634731111668011
54,7,33 Dimethyl Butyric Acid,0,6,1.0135169137260351
54,7,33 Dimethyl Butyric Acid,0,7,0.9630079855651016
54,7,33 Dimethyl Butyric Acid,0,8,0.9047143438063344
54,7,33 Dimethyl Butyric Acid,0,9,1.0269831020573743
54,7,33 Dimethyl Butyric Acid,0,10,1.012008024013047
54,7,33 Dimethyl Butyric Acid,0,11,0.9656014811899293
54,7,33 Dimethyl Butyric Acid,0,12,0.9178476752029007
54,7,33 Dimethyl Butyric Acid,0,13,0.9434070184329878
54,7,33 Dimethyl Butyric Acid,0,14,0.8940092221006464
54,7,33 Dimethyl Butyric Acid,1,0,1.009090170707324
54,7,33 Dimethyl Butyric Acid,1,1,0.9071545779280378
54,7,33 Dimethyl Butyric Acid,1,2,0.982760171408472
