odor,method,mouse_id,trial,R_global
"2,3 Pentanedione",MPI B/S,0,0,0.09853166756110593
"2,3 Pentanedione",MPI B/S,0,1,0.11506907409246286
"2,3 Pentanedione",MPI B/S,0,2,0.09874756582284566
"2,3 Pentanedione",MPI B/S,0,3,0.1095311449041185
"2,3 Pentanedione",MPI B/S,0,4,0.09305543212193956
"2,3 Pentanedione",MPI B/S,0,5,0.10023456434077473
"2,3 Pentanedione",MPI B/S,0,6,0.0928937012907916
"2,3 Pentanedione",MPI B/S,0,7,0.09891744532222667
"2,3 Pentanedione",MPI B/S,0,8,0.11054457746215667
"2,3 Pentanedione",MPI B/S,0,9,0.08523031198683372
"2,3 Pentanedione",MPI B/S,0,10,0.10654295978713214
"2,3 Pentanedione",MPI B/S,0,11,0.10460381120177685
"2,3 Pentanedione",MPI B/S,0,12,0.09640224646466153
"2,3 Pentanedione",MPI B/S,0,13,0.08800328135011706
"2,3 Pentanedione",MPI B/S,0,14,0.10297109971548578
"2,3 Pentanedione",MPI B/S,1,0,0.07356225053397569
"2,3 Pentanedione",MPI B/S,1,1,0.08107647852014206
"2,3 Pentanedione",MPI B/S,1,2,0.07899796278276881
"2,3 Pentanedione",MPI B/S,1,3,0.09457447010459093
"2,3 Pentanedione",MPI B/S,1,4,0.07642271377238345
"2,3 Pentanedione",MPI B/S,1,5,0.06869185439151196
"2,3 Pentanedione",MPI B/S,1,6,0.08055000191515291
"2,3 Pentanedione",MPI B/S,1,7,0.08095147098315154
"2,3 Pentanedione",MPI B/S,1,8,0.09218276085529234
"2,3 Pentanedione",MPI B/S,1,9,0.08701588916161931
"2,3 Pentanedione",MPI B/S,1,10,0.0823009162740785
"2,3 Pentanedione",MPI B/S,1,11,0.09320923438387614
"2,3 Pentanedione",MPI B/S,1,12,0.0670625002213089
"2,3 Pentanedione",MPI B/S,1,13,0.0724752081258337
"2,3 Pentanedione",MPI B/S,1,14,0.06964740454988443
"2,3 Pentanedione",Median,0,0,0.08186477768391227
"2,3 Pentanedione",Median,0,1,0.07661172720104435
"2,3 Pentanedione",Median,0,2,0.08732054789575376
"2,3 Pentanedione",Median,0,3,0.08275682817573948
"2,3 Pentanedione",Median,0,4,0.07611073446150873
"2,3 Pentanedione",Median,0,5,0.07853386634240016
"2,3 Pentanedione",Median,0,6,0.08560850369719746
"2,3 Pentanedione",Median,0,7,0.08840096814330996
"2,3 Pentanedione",Median,0,8,0.09456811059951482
"2,3 Pentanedione",Median,0,9,0.09944991619415407
"2,3 Pentanedione",Median,0,10,0.08614556146421021
"2,3 Pentanedione",Median,0,11,0.07867247994323717
"2,3 Pentanedione",Median,0,12,0.0725910158577966
"2,3 Pentanedione",Median,0,13,0.08536470188497992
"2,3 Pentanedione",Median,0,14,0.0796124893894561
"2,3 Pentanedione",Median,1,0,0.08498058104007294
"2,3 Pentanedione",Median,1,1,0.08393335487483214
"2,3 Pentanedione",Median,1,2,0.08644207216858175
"2,3 Pentanedione",Median,1,3,0.09286560196125333
"2,3 Pentanedione",Median,1,4,0.08802744372582164
"2,3 Pentanedione",Median,1,5,0.08634709048828856
"2,3 Pentanedione",Median,1,6,0.08167880082342857
"2,3 Pentanedione",Median,1,7,0.07827730820076029
"2,3 Pentanedione",Median,1,8,0.08460291737172658
"2,3 Pentanedione",Median,1,9,0.08690520940144812
"2,3 Pentanedione",Median,1,10,0.09660201447236746
"2,3 Pentanedione",Median,1,11,0.08788492798317367
"2,3 Pentanedione",Median,1,12,0.09242251939509938
"2,3 Pentanedione",Median,1,13,0.08453378511538374
"2,3 Pentanedione",Median,1,14,0.08088414404354696
"2,3 Pentanedione",N2S,0,0,0.11461782652430916
"2,3 Pentanedione",N2S,0,1,0.11777613431791809
"2,3 Pentanedione",N2S,0,2,0.1553467852964755
"2,3 Pentanedione",N2S,0,3,0.11651012099716222
"2,3 Pentanedione",N2S,0,4,0.13836340246207443
"2,3 Pentanedione",N2S,0,5,0.11543659044543435
"2,3 Pentanedione",N2S,0,6,0.13958890775545113
"2,3 Pentanedione",N2S,0,7,0.13239229410163467
"2,3 Pentanedione",N2S,0,8,0.1252619453812324
"2,3 Pentanedione",N2S,0,9,0.1267875155366461
"2,3 Pentanedione",N2S,0,10,0.11870349853943146
"2,3 Pentanedione",N2S,0,11,0.13319699255762835
"2,3 Pentanedione",N2S,0,12,0.12133404326571481
"2,3 Pentanedione",N2S,0,13,0.11118832945920222
"2,3 Pentanedione",N2S,0,14,0.11049934915813926
"2,3 Pentanedione",N2S,1,0,0.1323062923212179
"2,3 Pentanedione",N2S,1,1,0.1508237692345334
"2,3 Pentanedione",N2S,1,2,0.13214045427103321
"2,3 Pentanedione",N2S,1,3,0.1284721206570824
"2,3 Pentanedione",N2S,1,4,0.13379714278825708
"2,3 Pentanedione",N2S,1,5,0.14722837870491784
"2,3 Pentanedione",N2S,1,6,0.1329223716424815
"2,3 Pentanedione",N2S,1,7,0.12462395841219942
"2,3 Pentanedione",N2S,1,8,0.14459903446442762
"2,3 Pentanedione",N2S,1,9,0.13567890761350407
"2,3 Pentanedione",N2S,1,10,0.15025323396721207
"2,3 Pentanedione",N2S,1,11,0.13244646026367604
"2,3 Pentanedione",N2S,1,12,0.11391318290135925
"2,3 Pentanedione",N2S,1,13,0.11202141394025669
"2,3 Pentanedione",N2S,1,14,0.15176954301938755
"2,3 Pentanedione",CNMF,0,0,0.11224403906176358
"2,3 Pentanedione",CNMF,0,1,0.09617930925873083
"2,3 Pentanedione",CNMF,0,2,0.09446015256323848
"2,3 Pentanedione",CNMF,0,3,0.11003063545464355
"2,3 Pentanedione",CNMF,0,4,0.08835008476294214
"2,3 Pentanedione",CNMF,0,5,0.09014226054869598
"2,3 Pentanedione",CNMF,0,6,0.10312492896754621
"2,3 Pentanedione",CNMF,0,7,0.09436377522420479
"2,3 Pentanedione",CNMF,0,8,0.09765139229214764
"2,3 Pentanedione",CNMF,0,9,0.09631500897355857
"2,3 Pentanedione",CNMF,0,10,0.10054408297146028
"2,3 Pentanedione",CNMF,0,11,0.10957514011267017
"2,3 Pentanedione",CNMF,0,12,0.09845925044141843
"2,3 Pentanedione",CNMF,0,13,0.10313009483018894
"2,3 Pentanedione",CNMF,0,14,0.08038918153176303
"2,3 Pentanedione",CNMF,1,0,0.09265761251303968
"2,3 Pentanedione",CNMF,1,1,0.08595116046936856
"2,3 Pentanedione",CNMF,1,2,0.0827808768389545
"2,3 Pentanedione",CNMF,1,3,0.08565638404666313
"2,3 Pentanedione",CNMF,1,4,0.09024851671251748
"2,3 Pentanedione",CNMF,1,5,0.10079995041984366
"2,3 Pentanedione",CNMF,1,6,0.08187280001670307
"2,3 Pentanedione",CNMF,1,7,0.09332740271188941
"2,3 Pentanedione",CNMF,1,8,0.08898198276380466
"2,3 Pentanedione",CNMF,1,9,0.09030296390218089
"2,3 Pentanedione",CNMF,1,10,0.10153309338853783
"2,3 Pentanedione",CNMF,1,11,0.09761106022745157
"2,3 Pentanedione",CNMF,1,12,0.10435778247551739
"2,3 Pentanedione",CNMF,1,13,0.09176466511926741
"2,3 Pentanedione",CNMF,1,14,0.08719441139928819
"2,3 Pentanedione",FBCL,0,0,0.2751278015365181
"2,3 Pentanedione",FBCL,0,1,0.2804614093179075
"2,3 Pentanedione",FBCL,0,2,0.27970745733769026
"2,3 Pentanedione",FBCL,0,3,0.2652861153806394
"2,3 Pentanedione",FBCL,0,4,0.2787229381699509
"2,3 Pentanedione",FBCL,0,5,0.2802982240275549
"2,3 Pentanedione",FBCL,0,6,0.3064798298773592
"2,3 Pentanedione",FBCL,0,7,0.2991530902968322
"2,3 Pentanedione",FBCL,0,8,0.2679296673495681
"2,3 Pentanedione",FBCL,0,9,0.27440128511893525
"2,3 Pentanedione",FBCL,0,10,0.2609509579317717
"2,3 Pentanedione",FBCL,0,11,0.27093223839896946
"2,3 Pentanedione",FBCL,0,12,0.28129753206049457
"2,3 Pentanedione",FBCL,0,13,0.29147911210283506
"2,3 Pentanedione",FBCL,0,14,0.269349652725769
"2,3 Pentanedione",FBCL,1,0,0.26289184292105483
"2,3 Pentanedione",FBCL,1,1,0.2458150954867206
"2,3 Pentanedione",FBCL,1,2,0.26851279885577095
"2,3 Pentanedione",FBCL,1,3,0.2582225708180116
"2,3 Pentanedione",FBCL,1,4,0.26431808993452127
"2,3 Pentanedione",FBCL,1,5,0.2603447074176911
"2,3 Pentanedione",FBCL,1,6,0.26929511329641
"2,3 Pentanedione",FBCL,1,7,0.2502704158814555
"2,3 Pentanedione",FBCL,1,8,0.2535948958751359
"2,3 Pentanedione",FBCL,1,9,0.2947249103242002
"2,3 Pentanedione",FBCL,1,10,0.25564920126420376
"2,3 Pentanedione",FBCL,1,11,0.2578294752523048
"2,3 Pentanedione",FBCL,1,12,0.29138155463260584
"2,3 Pentanedione",FBCL,1,13,0.3035977957827969
"2,3 Pentanedione",FBCL,1,14,0.2569742206243217
3 Methylvaleric Acid,MPI B/S,0,0,0.2156602760830687
3 Methylvaleric Acid,MPI B/S,0,1,0.22660140086765831
3 Methylvaleric Acid,MPI B/S,0,2,0.24798319623991683
3 Methylvaleric Acid,MPI B/S,0,3,0.20612487784604516
3 Methylvaleric Acid,MPI B/S,0,4,0.2175557871061959
3 Methylvaleric Acid,MPI B/S,0,5,0.23331866662719905
3 Methylvaleric Acid,MPI B/S,0,6,0.22803817389182474
3 Methylvaleric Acid,MPI B/S,0,7,0.21553839361422733
3 Methylvaleric Acid,MPI B/S,0,8,0.21927378375493037
3 Methylvaleric Acid,MPI B/S,0,9,0.20014354056328731
3 Methylvaleric Acid,MPI B/S,0,10,0.21766529171663715
3 Methylvaleric Acid,MPI B/S,0,11,0.21723039716096615
3 Methylvaleric Acid,MPI B/S,0,12,0.2249152997552351
3 Methylvaleric Acid,MPI B/S,0,13,0.21277659953962816
3 Methylvaleric Acid,MPI B/S,0,14,0.2286049946694913
3 Methylvaleric Acid,MPI B/S,1,0,0.23001680357608428
3 Methylvaleric Acid,MPI B/S,1,1,0.2168023503530342
3 Methylvaleric Acid,MPI B/S,1,2,0.2198285907692062
3 Methylvaleric Acid,MPI B/S,1,3,0.21522587067982277
3 Methylvaleric Acid,MPI B/S,1,4,0.21440782017556248
3 Methylvaleric Acid,MPI B/S,1,5,0.20328422240506322
3 Methylvaleric Acid,MPI B/S,1,6,0.21928505019810562
3 Methylvaleric Acid,MPI B/S,1,7,0.21290691653680763
3 Methylvaleric Acid,MPI B/S,1,8,0.2466711998223034
3 Methylvaleric Acid,MPI B/S,1,9,0.23865865089819077
3 Methylvaleric Acid,MPI B/S,1,10,0.22035406576561506
3 Methylvaleric Acid,MPI B/S,1,11,0.20264454252166994
3 Methylvaleric Acid,MPI B/S,1,12,0.19725949841993512
3 Methylvaleric Acid,MPI B/S,1,13,0.23276712923713516
3 Methylvaleric Acid,MPI B/S,1,14,0.21845660920515264
3 Methylvaleric Acid,Median,0,0,0.20771771376220863
3 Methylvaleric Acid,Median,0,1,0.1891042922544627
3 Methylvaleric Acid,Median,0,2,0.21146005288188266
3 Methylvaleric Acid,Median,0,3,0.20750249915827126
3 Methylvaleric Acid,Median,0,4,0.19441001617712605
3 Methylvaleric Acid,Median,0,5,0.19975548625686526
3 Methylvaleric Acid,Median,0,6,0.20590696226793492
3 Methylvaleric Acid,Median,0,7,0.20413951456503968
3 Methylvaleric Acid,Median,0,8,0.2012560663153218
3 Methylvaleric Acid,Median,0,9,0.20283470086493044
3 Methylvaleric Acid,Median,0,10,0.20159235183662516
3 Methylvaleric Acid,Median,0,11,0.20497697539022833
3 Methylvaleric Acid,Median,0,12,0.2160119309676821
3 Methylvaleric Acid,Median,0,13,0.18222634064305587
3 Methylvaleric Acid,Median,0,14,0.201718914350098
3 Methylvaleric Acid,Median,1,0,0.21856186268306452
3 Methylvaleric Acid,Median,1,1,0.21956151720422923
3 Methylvaleric Acid,Median,1,2,0.21397339317680705
3 Methylvaleric Acid,Median,1,3,0.20238726488015868
3 Methylvaleric Acid,Median,1,4,0.2198292609126469
3 Methylvaleric Acid,Median,1,5,0.23153710257173635
3 Methylvaleric Acid,Median,1,6,0.20425184857420656
3 Methylvaleric Acid,Median,1,7,0.2243123575001899
3 Methylvaleric Acid,Median,1,8,0.21433641459262273
3 Methylvaleric Acid,Median,1,9,0.2165719775234904
3 Methylvaleric Acid,Median,1,10,0.20827587285254132
3 Methylvaleric Acid,Median,1,11,0.21428679271119633
3 Methylvaleric Acid,Median,1,12,0.227962007262537
3 Methylvaleric Acid,Median,1,13,0.2219598973137904
3 Methylvaleric Acid,Median,1,14,0.23157861254904957
3 Methylvaleric Acid,N2S,0,0,0.3332546418214173
3 Methylvaleric Acid,N2S,0,1,0.31824404663465206
3 Methylvaleric Acid,N2S,0,2,0.3447723874642148
3 Methylvaleric Acid,N2S,0,3,0.31824214531296624
3 Methylvaleric Acid,N2S,0,4,0.3261506477808258
3 Methylvaleric Acid,N2S,0,5,0.30328768490313834
3 Methylvaleric Acid,N2S,0,6,0.3106700670251612
3 Methylvaleric Acid,N2S,0,7,0.29513810518458594
3 Methylvaleric Acid,N2S,0,8,0.32943598664124907
3 Methylvaleric Acid,N2S,0,9,0.2853615298892102
3 Methylvaleric Acid,N2S,0,10,0.32522280318369345
3 Methylvaleric Acid,N2S,0,11,0.3054411000376699
3 Methylvaleric Acid,N2S,0,12,0.3331293078242084
3 Methylvaleric Acid,N2S,0,13,0.3245827683458106
3 Methylvaleric Acid,N2S,0,14,0.34633198102891605
3 Methylvaleric Acid,N2S,1,0,0.3175371620516047
3 Methylvaleric Acid,N2S,1,1,0.27071955040040213
3 Methylvaleric Acid,N2S,1,2,0.30131887521364126
3 Methylvaleric Acid,N2S,1,3,0.2788524629559688
3 Methylvaleric Acid,N2S,1,4,0.29214313281696114
3 Methylvaleric Acid,N2S,1,5,0.33340425561118564
3 Methylvaleric Acid,N2S,1,6,0.3156415189269939
3 Methylvaleric Acid,N2S,1,7,0.2884703978446438
3 Methylvaleric Acid,N2S,1,8,0.28207059023951714
3 Methylvaleric Acid,N2S,1,9,0.303346553098685
3 Methylvaleric Acid,N2S,1,10,0.2779466745722169
3 Methylvaleric Acid,N2S,1,11,0.2890353883175376
3 Methylvaleric Acid,N2S,1,12,0.3090234134974768
3 Methylvaleric Acid,N2S,1,13,0.32616826138324506
3 Methylvaleric Acid,N2S,1,14,0.3150565599922006
3 Methylvaleric Acid,CNMF,0,0,0.19080658868920702
3 Methylvaleric Acid,CNMF,0,1,0.22338181593891926
3 Methylvaleric Acid,CNMF,0,2,0.22046605797450275
3 Methylvaleric Acid,CNMF,0,3,0.22475632566225276
3 Methylvaleric Acid,CNMF,0,4,0.23984531433214498
3 Methylvaleric Acid,CNMF,0,5,0.1936686089338574
3 Methylvaleric Acid,CNMF,0,6,0.21214375469404945
3 Methylvaleric Acid,CNMF,0,7,0.22697785930073267
3 Methylvaleric Acid,CNMF,0,8,0.19971319162192183
3 Methylvaleric Acid,CNMF,0,9,0.23808505735073193
3 Methylvaleric Acid,CNMF,0,10,0.22418488260546307
3 Methylvaleric Acid,CNMF,0,11,0.23018658850600704
3 Methylvaleric Acid,CNMF,0,12,0.21239675772014674
3 Methylvaleric Acid,CNMF,0,13,0.229774697061715
3 Methylvaleric Acid,CNMF,0,14,0.23297125541089145
3 Methylvaleric Acid,CNMF,1,0,0.20234939030349072
3 Methylvaleric Acid,CNMF,1,1,0.20236850220245675
3 Methylvaleric Acid,CNMF,1,2,0.20281957507214457
3 Methylvaleric Acid,CNMF,1,3,0.18859189726430944
3 Methylvaleric Acid,CNMF,1,4,0.19757532410301676
3 Methylvaleric Acid,CNMF,1,5,0.1975126517551537
3 Methylvaleric Acid,CNMF,1,6,0.2042383491567282
3 Methylvaleric Acid,CNMF,1,7,0.21197448906012392
3 Methylvaleric Acid,CNMF,1,8,0.18614227194935323
3 Methylvaleric Acid,CNMF,1,9,0.19785794346652058
3 Methylvaleric Acid,CNMF,1,10,0.2180189139130844
3 Methylvaleric Acid,CNMF,1,11,0.19009483613715203
3 Methylvaleric Acid,CNMF,1,12,0.1891076385266268
3 Methylvaleric Acid,CNMF,1,13,0.20196571690326565
3 Methylvaleric Acid,CNMF,1,14,0.21002374438402965
3 Methylvaleric Acid,FBCL,0,0,0.6582156512851616
3 Methylvaleric Acid,FBCL,0,1,0.6815451665043329
3 Methylvaleric Acid,FBCL,0,2,0.673184537031093
3 Methylvaleric Acid,FBCL,0,3,0.672919394688014
3 Methylvaleric Acid,FBCL,0,4,0.6678250426738475
3 Methylvaleric Acid,FBCL,0,5,0.6992289626344917
3 Methylvaleric Acid,FBCL,0,6,0.6543805434028752
3 Methylvaleric Acid,FBCL,0,7,0.6225370660963304
3 Methylvaleric Acid,FBCL,0,8,0.6864197789354677
3 Methylvaleric Acid,FBCL,0,9,0.6499088707889387
3 Methylvaleric Acid,FBCL,0,10,0.6599235641113446
3 Methylvaleric Acid,FBCL,0,11,0.6812014763197024
3 Methylvaleric Acid,FBCL,0,12,0.6296422046780654
3 Methylvaleric Acid,FBCL,0,13,0.6358504788455747
3 Methylvaleric Acid,FBCL,0,14,0.6296595858877816
3 Methylvaleric Acid,FBCL,1,0,0.6340405954068076
3 Methylvaleric Acid,FBCL,1,1,0.6558869476604313
3 Methylvaleric Acid,FBCL,1,2,0.6573840919958639
3 Methylvaleric Acid,FBCL,1,3,0.6529942977003858
3 Methylvaleric Acid,FBCL,1,4,0.6230865534875167
3 Methylvaleric Acid,FBCL,1,5,0.6071974442920958
3 Methylvaleric Acid,FBCL,1,6,0.6490647613302335
3 Methylvaleric Acid,FBCL,1,7,0.6397486116358808
3 Methylvaleric Acid,FBCL,1,8,0.6562366451063495
3 Methylvaleric Acid,FBCL,1,9,0.660531781441337
3 Methylvaleric Acid,FBCL,1,10,0.6505501590513151
3 Methylvaleric Acid,FBCL,1,11,0.6615619620869755
3 Methylvaleric Acid,FBCL,1,12,0.6521609590656698
3 Methylvaleric Acid,FBCL,1,13,0.657488153298426
3 Methylvaleric Acid,FBCL,1,14,0.6356247125576906
Acetic Acid,MPI B/S,0,0,0.12615947017369084
Acetic Acid,MPI B/S,0,1,0.1304443407112329
Acetic Acid,MPI B/S,0,2,0.13754526227742483
Acetic Acid,MPI B/S,0,3,0.12372177426885317
Acetic Acid,MPI B/S,0,4,0.13413727440703108
Acetic Acid,MPI B/S,0,5,0.12517784049261602
Acetic Acid,MPI B/S,0,6,0.1268660788634543
Acetic Acid,MPI B/S,0,7,0.13764761268198178
Acetic Acid,MPI B/S,0,8,0.10551480532267932
Acetic Acid,MPI B/S,0,9,0.11344490262663426
Acetic Acid,MPI B/S,0,10,0.11133070798096416
Acetic Acid,MPI B/S,0,11,0.10163785071144617
Acetic Acid,MPI B/S,0,12,0.12048270460254298
Acetic Acid,MPI B/S,0,13,0.13673590743895941
Acetic Acid,MPI B/S,0,14,0.12496102528709022
Acetic Acid,MPI B/S,1,0,0.11749310322332539
Acetic Acid,MPI B/S,1,1,0.12764129082111308
Acetic Acid,MPI B/S,1,2,0.1303560653610538
Acetic Acid,MPI B/S,1,3,0.1144543414089893
Acetic Acid,MPI B/S,1,4,0.13065091336716206
Acetic Acid,MPI B/S,1,5,0.11629020972216578
Acetic Acid,MPI B/S,1,6,0.1057083129510787
Acetic Acid,MPI B/S,1,7,0.10847464921839066
Acetic Acid,MPI B/S,1,8,0.09838669831673343
Acetic Acid,MPI B/S,1,9,0.1051307284145818
Acetic Acid,MPI B/S,1,10,0.1111656880274312
Acetic Acid,MPI B/S,1,11,0.12438959369360299
Acetic Acid,MPI B/S,1,12,0.1348310086396225
Acetic Acid,MPI B/S,1,13,0.09950639123407788
Acetic Acid,MPI B/S,1,14,0.11971344775406989
Acetic Acid,Median,0,0,0.11505879504055991
Acetic Acid,Median,0,1,0.12423403510819785
Acetic Acid,Median,0,2,0.12056583240350423
Acetic Acid,Median,0,3,0.11027291614835566
Acetic Acid,Median,0,4,0.12698071892270843
Acetic Acid,Median,0,5,0.11769614024751934
Acetic Acid,Median,0,6,0.11812667500071967
Acetic Acid,Median,0,7,0.11488192895857277
Acetic Acid,Median,0,8,0.11739771950356223
Acetic Acid,Median,0,9,0.12395060678081832
Acetic Acid,Median,0,10,0.12021367010055442
Acetic Acid,Median,0,11,0.12334974874742642
Acetic Acid,Median,0,12,0.1235511471506551
Acetic Acid,Median,0,13,0.1293566049502542
Acetic Acid,Median,0,14,0.11928392827016002
Acetic Acid,Median,1,0,0.08839994459990239
Acetic Acid,Median,1,1,0.10380511543902153
Acetic Acid,Median,1,2,0.09533550222089288
Acetic Acid,Median,1,3,0.1040919552031498
Acetic Acid,Median,1,4,0.0996642264891112
Acetic Acid,Median,1,5,0.09654868560464039
Acetic Acid,Median,1,6,0.09945470570237151
Acetic Acid,Median,1,7,0.10915673052118173
Acetic Acid,Median,1,8,0.10991950445263803
Acetic Acid,Median,1,9,0.09776288642085652
Acetic Acid,Median,1,10,0.0983127649973107
Acetic Acid,Median,1,11,0.10385972057184573
Acetic Acid,Median,1,12,0.09222203093354261
Acetic Acid,Median,1,13,0.09935960404734573
Acetic Acid,Median,1,14,0.09718615546262072
Acetic Acid,N2S,0,0,0.15717653740819626
Acetic Acid,N2S,0,1,0.1409515902300375
Acetic Acid,N2S,0,2,0.13025732583491123
Acetic Acid,N2S,0,3,0.12342079201082408
Acetic Acid,N2S,0,4,0.13693500723865937
Acetic Acid,N2S,0,5,0.14625055682149524
Acetic Acid,N2S,0,6,0.14859084972623707
Acetic Acid,N2S,0,7,0.1801337907419569
Acetic Acid,N2S,0,8,0.16837831314453697
Acetic Acid,N2S,0,9,0.1391311818586707
Acetic Acid,N2S,0,10,0.15765454500043974
Acetic Acid,N2S,0,11,0.14698024928042522
Acetic Acid,N2S,0,12,0.14871569294431303
Acetic Acid,N2S,0,13,0.15535810537694905
Acetic Acid,N2S,0,14,0.16149360681892372
Acetic Acid,N2S,1,0,0.14223531614935722
Acetic Acid,N2S,1,1,0.16207828829938967
Acetic Acid,N2S,1,2,0.1308837103719177
Acetic Acid,N2S,1,3,0.1471228035196008
Acetic Acid,N2S,1,4,0.18376980978766716
Acetic Acid,N2S,1,5,0.15018797961505995
Acetic Acid,N2S,1,6,0.16730186957026946
Acetic Acid,N2S,1,7,0.14832744641197984
Acetic Acid,N2S,1,8,0.15524658408925682
Acetic Acid,N2S,1,9,0.1462301200036962
Acetic Acid,N2S,1,10,0.1446232285158102
Acetic Acid,N2S,1,11,0.13600960986914457
Acetic Acid,N2S,1,12,0.15311853581739976
Acetic Acid,N2S,1,13,0.13499060122183054
Acetic Acid,N2S,1,14,0.15644595232104386
Acetic Acid,CNMF,0,0,0.12494448966756683
Acetic Acid,CNMF,0,1,0.11841606775237158
Acetic Acid,CNMF,0,2,0.11248689767911309
Acetic Acid,CNMF,0,3,0.11921022805846877
Acetic Acid,CNMF,0,4,0.11228321865986628
Acetic Acid,CNMF,0,5,0.12358440967471099
Acetic Acid,CNMF,0,6,0.09845230907953198
Acetic Acid,CNMF,0,7,0.11203857561687619
Acetic Acid,CNMF,0,8,0.09700443299170652
Acetic Acid,CNMF,0,9,0.10150731656153858
Acetic Acid,CNMF,0,10,0.12747477480675146
Acetic Acid,CNMF,0,11,0.12321780230059062
Acetic Acid,CNMF,0,12,0.10855187716843011
Acetic Acid,CNMF,0,13,0.10143971555549786
Acetic Acid,CNMF,0,14,0.08816021056077213
Acetic Acid,CNMF,1,0,0.10138102911862881
Acetic Acid,CNMF,1,1,0.12830208332643792
Acetic Acid,CNMF,1,2,0.11026760477522174
Acetic Acid,CNMF,1,3,0.10123500452975408
Acetic Acid,CNMF,1,4,0.11054187300268874
Acetic Acid,CNMF,1,5,0.09213946388923153
Acetic Acid,CNMF,1,6,0.10361699866669787
Acetic Acid,CNMF,1,7,0.10722112123895919
Acetic Acid,CNMF,1,8,0.10553552421283466
Acetic Acid,CNMF,1,9,0.11350042552282903
Acetic Acid,CNMF,1,10,0.1094479679435115
Acetic Acid,CNMF,1,11,0.11238794473588845
Acetic Acid,CNMF,1,12,0.10006512046761615
Acetic Acid,CNMF,1,13,0.11447238563732186
Acetic Acid,CNMF,1,14,0.12111312679858552
Acetic Acid,FBCL,0,0,0.3505386823010064
Acetic Acid,FBCL,0,1,0.3516288708140488
Acetic Acid,FBCL,0,2,0.3810272789729736
Acetic Acid,FBCL,0,3,0.36083589343683814
Acetic Acid,FBCL,0,4,0.38192685132888743
Acetic Acid,FBCL,0,5,0.3575146866394109
Acetic Acid,FBCL,0,6,0.3826041272568186
Acetic Acid,FBCL,0,7,0.36510428459087246
Acetic Acid,FBCL,0,8,0.3667800552972566
Acetic Acid,FBCL,0,9,0.38405419441513927
Acetic Acid,FBCL,0,10,0.3585825484307738
Acetic Acid,FBCL,0,11,0.35092247709725793
Acetic Acid,FBCL,0,12,0.3574349790681125
Acetic Acid,FBCL,0,13,0.36934647450460206
Acetic Acid,FBCL,0,14,0.34266365181216396
Acetic Acid,FBCL,1,0,0.37648987357258334
Acetic Acid,FBCL,1,1,0.3609378339729021
Acetic Acid,FBCL,1,2,0.3832375103214622
Acetic Acid,FBCL,1,3,0.3364049293468486
Acetic Acid,FBCL,1,4,0.35766154517030363
Acetic Acid,FBCL,1,5,0.3457632157716013
Acetic Acid,FBCL,1,6,0.35713711977006535
Acetic Acid,FBCL,1,7,0.3713359497330258
Acetic Acid,FBCL,1,8,0.36569166204852893
Acetic Acid,FBCL,1,9,0.364711253090436
Acetic Acid,FBCL,1,10,0.36595665011609524
Acetic Acid,FBCL,1,11,0.3707505193536021
Acetic Acid,FBCL,1,12,0.3547266986562566
Acetic Acid,FBCL,1,13,0.37740718538643836
Acetic Acid,FBCL,1,14,0.37682299772368877
Gerinol,MPI B/S,0,0,0.11329485330946668
Gerinol,MPI B/S,0,1,0.1149856285291912
Gerinol,MPI B/S,0,2,0.11242114881725819
Gerinol,MPI B/S,0,3,0.1295625619318576
Gerinol,MPI B/S,0,4,0.1086401000003473
Gerinol,MPI B/S,0,5,0.10647122665553904
Gerinol,MPI B/S,0,6,0.10206972899602301
Gerinol,MPI B/S,0,7,0.09932167805934732
Gerinol,MPI B/S,0,8,0.09722950709391345
Gerinol,MPI B/S,0,9,0.10073610388325735
Gerinol,MPI B/S,0,10,0.10880192364910496
Gerinol,MPI B/S,0,11,0.11279457964773656
Gerinol,MPI B/S,0,12,0.11000297182228826
Gerinol,MPI B/S,0,13,0.10195134503811928
Gerinol,MPI B/S,0,14,0.11837368700774578
Gerinol,MPI B/S,1,0,0.07821911826294167
Gerinol,MPI B/S,1,1,0.06935527063793634
Gerinol,MPI B/S,1,2,0.06449214005364334
Gerinol,MPI B/S,1,3,0.07633619844557689
Gerinol,MPI B/S,1,4,0.07278247699776598
Gerinol,MPI B/S,1,5,0.05665214887414677
Gerinol,MPI B/S,1,6,0.07025902651028498
Gerinol,MPI B/S,1,7,0.0735126569169542
Gerinol,MPI B/S,1,8,0.062059147934577924
Gerinol,MPI B/S,1,9,0.07280091142000927
Gerinol,MPI B/S,1,10,0.056586140602156866
Gerinol,MPI B/S,1,11,0.08410271108832974
Gerinol,MPI B/S,1,12,0.08323279069849754
Gerinol,MPI B/S,1,13,0.06843967434144387
Gerinol,MPI B/S,1,14,0.07451254277453855
Gerinol,Median,0,0,0.0713565448490885
Gerinol,Median,0,1,0.07782997472718024
Gerinol,Median,0,2,0.08228426054773698
Gerinol,Median,0,3,0.07826485725215128
Gerinol,Median,0,4,0.08749045594111524
Gerinol,Median,0,5,0.09411532330272473
Gerinol,Median,0,6,0.07772531608368871
Gerinol,Median,0,7,0.07947668594525147
Gerinol,Median,0,8,0.08501717851383306
Gerinol,Median,0,9,0.09212109638395145
Gerinol,Median,0,10,0.07748901456095993
