epoch,odor_id,odor_name,mouse_id,trial,R_global
26,4,n Methyl Piperdine,1,4,0.440114517330918
26,4,n Methyl Piperdine,1,5,0.442861370416536
26,4,n Methyl Piperdine,1,6,0.44940992802779245
26,4,n Methyl Piperdine,1,7,0.4356852600449579
26,4,n Methyl Piperdine,1,8,0.43587459437060533
26,4,n Methyl Piperdine,1,9,0.4423533077837831
26,4,n Methyl Piperdine,1,10,0.4442240941223039
26,4,n Methyl Piperdine,1,11,0.4343090046060682
26,4,n Methyl Piperdine,1,12,0.4403037560928738
26,4,n Methyl Piperdine,1,13,0.44014986640634995
26,4,n Methyl Piperdine,1,14,0.4231796156753525
26,5,"2,4 Dimethyl Acetophenone",0,0,0.41547689833501733
26,5,"2,4 Dimethyl Acetophenone",0,1,0.41635506493662033
26,5,"2,4 Dimethyl Acetophenone",0,2,0.41631311240829577
26,5,"2,4 Dimethyl Acetophenone",0,3,0.4385394766432251
26,5,"2,4 Dimethyl Acetophenone",0,4,0.40142925308548016
26,5,"2,4 Dimethyl Acetophenone",0,5,0.4069452880959454
26,5,"2,4 Dimethyl Acetophenone",0,6,0.3817384160528199
26,5,"2,4 Dimethyl Acetophenone",0,7,0.4117919431236411
26,5,"2,4 Dimethyl Acetophenone",0,8,0.41299439368147695
26,5,"2,4 Dimethyl Acetophenone",0,9,0.41138215596079775
26,5,"2,4 Dimethyl Acetophenone",0,10,0.43419297555224157
26,5,"2,4 Dimethyl Acetophenone",0,11,0.4307091433358298
26,5,"2,4 Dimethyl Acetophenone",0,12,0.41967130109360523
26,5,"2,4 Dimethyl Acetophenone",0,13,0.41334735299854425
26,5,"2,4 Dimethyl Acetophenone",0,14,0.4330439041327702
26,5,"2,4 Dimethyl Acetophenone",1,0,0.41585170066457494
26,5,"2,4 Dimethyl Acetophenone",1,1,0.4045917455378691
26,5,"2,4 Dimethyl Acetophenone",1,2,0.3919291970635162
26,5,"2,4 Dimethyl Acetophenone",1,3,0.40990725935582467
26,5,"2,4 Dimethyl Acetophenone",1,4,0.42677166670840905
26,5,"2,4 Dimethyl Acetophenone",1,5,0.4482321662115401
26,5,"2,4 Dimethyl Acetophenone",1,6,0.416999087482943
26,5,"2,4 Dimethyl Acetophenone",1,7,0.4053379021765853
26,5,"2,4 Dimethyl Acetophenone",1,8,0.3994209150102973
26,5,"2,4 Dimethyl Acetophenone",1,9,0.4239135188160701
26,5,"2,4 Dimethyl Acetophenone",1,10,0.3912471605395485
26,5,"2,4 Dimethyl Acetophenone",1,11,0.4238908188262389
26,5,"2,4 Dimethyl Acetophenone",1,12,0.42766099907639404
26,5,"2,4 Dimethyl Acetophenone",1,13,0.42228235985271245
26,5,"2,4 Dimethyl Acetophenone",1,14,0.4130328232411649
26,6,4 Heptanone,0,0,0.5474377245424689
26,6,4 Heptanone,0,1,0.53837661857576
26,6,4 Heptanone,0,2,0.5165504676506825
26,6,4 Heptanone,0,3,0.5770004847807002
26,6,4 Heptanone,0,4,0.5263576658162495
26,6,4 Heptanone,0,5,0.5522858859791996
26,6,4 Heptanone,0,6,0.47882312853341696
26,6,4 Heptanone,0,7,0.5638012104746609
26,6,4 Heptanone,0,8,0.5682234843442019
26,6,4 Heptanone,0,9,0.535131552125436
26,6,4 Heptanone,0,10,0.5472958381314057
26,6,4 Heptanone,0,11,0.5472899541240583
26,6,4 Heptanone,0,12,0.5196629687778836
26,6,4 Heptanone,0,13,0.547027945341794
26,6,4 Heptanone,0,14,0.5158488884938142
26,6,4 Heptanone,1,0,0.5411652080432753
26,6,4 Heptanone,1,1,0.5810821398328092
26,6,4 Heptanone,1,2,0.5775799402670346
26,6,4 Heptanone,1,3,0.5389202152518355
26,6,4 Heptanone,1,4,0.5382946612457458
26,6,4 Heptanone,1,5,0.5403179839321631
26,6,4 Heptanone,1,6,0.5720141048203621
26,6,4 Heptanone,1,7,0.5321679071922725
26,6,4 Heptanone,1,8,0.5633686885951839
26,6,4 Heptanone,1,9,0.5723408373055605
26,6,4 Heptanone,1,10,0.5531357214828965
26,6,4 Heptanone,1,11,0.578394193351426
26,6,4 Heptanone,1,12,0.5481667520030983
26,6,4 Heptanone,1,13,0.550246989775537
26,6,4 Heptanone,1,14,0.5326908392090665
26,7,33 Dimethyl Butyric Acid,0,0,0.6365657946585443
26,7,33 Dimethyl Butyric Acid,0,1,0.6212789239455168
26,7,33 Dimethyl Butyric Acid,0,2,0.6308459120193931
26,7,33 Dimethyl Butyric Acid,0,3,0.627237051777553
26,7,33 Dimethyl Butyric Acid,0,4,0.6188255601436186
26,7,33 Dimethyl Butyric Acid,0,5,0.6226280414746289
26,7,33 Dimethyl Butyric Acid,0,6,0.6396999189157404
26,7,33 Dimethyl Butyric Acid,0,7,0.6295765244691217
26,7,33 Dimethyl Butyric Acid,0,8,0.619199506771904
26,7,33 Dimethyl Butyric Acid,0,9,0.6304650164972938
26,7,33 Dimethyl Butyric Acid,0,10,0.6265960088744942
26,7,33 Dimethyl Butyric Acid,0,11,0.6574505556844374
26,7,33 Dimethyl Butyric Acid,0,12,0.6302918578182487
26,7,33 Dimethyl Butyric Acid,0,13,0.6245861748500426
26,7,33 Dimethyl Butyric Acid,0,14,0.6400183551771803
26,7,33 Dimethyl Butyric Acid,1,0,0.5941239708265758
26,7,33 Dimethyl Butyric Acid,1,1,0.6107106045002996
26,7,33 Dimethyl Butyric Acid,1,2,0.6269951514657602
26,7,33 Dimethyl Butyric Acid,1,3,0.6089063843667496
26,7,33 Dimethyl Butyric Acid,1,4,0.5950472958966126
26,7,33 Dimethyl Butyric Acid,1,5,0.6065091042271971
26,7,33 Dimethyl Butyric Acid,1,6,0.6223679431305523
26,7,33 Dimethyl Butyric Acid,1,7,0.6131252889131341
26,7,33 Dimethyl Butyric Acid,1,8,0.60271298014242
26,7,33 Dimethyl Butyric Acid,1,9,0.604029496146243
26,7,33 Dimethyl Butyric Acid,1,10,0.605105436545494
26,7,33 Dimethyl Butyric Acid,1,11,0.6129978334981013
26,7,33 Dimethyl Butyric Acid,1,12,0.6213710265147531
26,7,33 Dimethyl Butyric Acid,1,13,0.6189218578528539
26,7,33 Dimethyl Butyric Acid,1,14,0.613810422895534
26,8,2 Methyl Butyraldehyde,0,0,0.3734784225165804
26,8,2 Methyl Butyraldehyde,0,1,0.37354929523806996
26,8,2 Methyl Butyraldehyde,0,2,0.4090822881832559
26,8,2 Methyl Butyraldehyde,0,3,0.37321445558751387
26,8,2 Methyl Butyraldehyde,0,4,0.39459521762897026
26,8,2 Methyl Butyraldehyde,0,5,0.4047083722736871
26,8,2 Methyl Butyraldehyde,0,6,0.37718316233279664
26,8,2 Methyl Butyraldehyde,0,7,0.3793468452104146
26,8,2 Methyl Butyraldehyde,0,8,0.3971047314126186
26,8,2 Methyl Butyraldehyde,0,9,0.4085171436881967
26,8,2 Methyl Butyraldehyde,0,10,0.4191677462973864
26,8,2 Methyl Butyraldehyde,0,11,0.41049127534044083
26,8,2 Methyl Butyraldehyde,0,12,0.4003078755827597
26,8,2 Methyl Butyraldehyde,0,13,0.3846556005756185
26,8,2 Methyl Butyraldehyde,0,14,0.37845632393423395
26,8,2 Methyl Butyraldehyde,1,0,0.36086587528315234
26,8,2 Methyl Butyraldehyde,1,1,0.3784456636413816
26,8,2 Methyl Butyraldehyde,1,2,0.37704602249508684
26,8,2 Methyl Butyraldehyde,1,3,0.33052884561155665
26,8,2 Methyl Butyraldehyde,1,4,0.3556195044142476
26,8,2 Methyl Butyraldehyde,1,5,0.3936153147697187
26,8,2 Methyl Butyraldehyde,1,6,0.37213167902995786
26,8,2 Methyl Butyraldehyde,1,7,0.34356636783075845
26,8,2 Methyl Butyraldehyde,1,8,0.4155957354740244
26,8,2 Methyl Butyraldehyde,1,9,0.3700667929145619
26,8,2 Methyl Butyraldehyde,1,10,0.37795688761353047
26,8,2 Methyl Butyraldehyde,1,11,0.3782469042469645
26,8,2 Methyl Butyraldehyde,1,12,0.3636013508759246
26,8,2 Methyl Butyraldehyde,1,13,0.35672879033421223
26,8,2 Methyl Butyraldehyde,1,14,0.4111255096623776
26,9,m Anisaldehyde,0,0,0.4646782197505404
26,9,m Anisaldehyde,0,1,0.4629582223117248
26,9,m Anisaldehyde,0,2,0.4606273509566422
26,9,m Anisaldehyde,0,3,0.4456389952862428
26,9,m Anisaldehyde,0,4,0.4672811909939241
26,9,m Anisaldehyde,0,5,0.44715893434490844
26,9,m Anisaldehyde,0,6,0.45784714977434116
26,9,m Anisaldehyde,0,7,0.43960351708763057
26,9,m Anisaldehyde,0,8,0.4357941132719672
26,9,m Anisaldehyde,0,9,0.4581792947974536
26,9,m Anisaldehyde,0,10,0.44748186574568855
26,9,m Anisaldehyde,0,11,0.4362845944390812
26,9,m Anisaldehyde,0,12,0.4602887983881876
26,9,m Anisaldehyde,0,13,0.4752758701097701
26,9,m Anisaldehyde,0,14,0.468344206624919
26,9,m Anisaldehyde,1,0,0.4347137041796977
26,9,m Anisaldehyde,1,1,0.43723923720340263
26,9,m Anisaldehyde,1,2,0.4455784532171672
26,9,m Anisaldehyde,1,3,0.4478028024958743
26,9,m Anisaldehyde,1,4,0.433895612150208
26,9,m Anisaldehyde,1,5,0.4374796079139337
26,9,m Anisaldehyde,1,6,0.44000773987387737
26,9,m Anisaldehyde,1,7,0.44241085320933693
26,9,m Anisaldehyde,1,8,0.43589258945507353
26,9,m Anisaldehyde,1,9,0.43601585855420727
26,9,m Anisaldehyde,1,10,0.45024807203240796
26,9,m Anisaldehyde,1,11,0.4486320422729041
26,9,m Anisaldehyde,1,12,0.44168529545129526
26,9,m Anisaldehyde,1,13,0.45346735492950935
26,9,m Anisaldehyde,1,14,0.43348845317808254
28,0,"2,3 Pentanedione",0,0,0.31972526049790223
28,0,"2,3 Pentanedione",0,1,0.2927138103705565
28,0,"2,3 Pentanedione",0,2,0.3609265773375325
28,0,"2,3 Pentanedione",0,3,0.24933887611260577
28,0,"2,3 Pentanedione",0,4,0.26191729297673416
28,0,"2,3 Pentanedione",0,5,0.2896208699871814
28,0,"2,3 Pentanedione",0,6,0.2890817756066425
28,0,"2,3 Pentanedione",0,7,0.3279043988865432
28,0,"2,3 Pentanedione",0,8,0.2624415571996794
28,0,"2,3 Pentanedione",0,9,0.3017738872495148
28,0,"2,3 Pentanedione",0,10,0.30821249939921763
28,0,"2,3 Pentanedione",0,11,0.2967671200876839
28,0,"2,3 Pentanedione",0,12,0.25512601573405974
28,0,"2,3 Pentanedione",0,13,0.31434489441352265
28,0,"2,3 Pentanedione",0,14,0.30988404756505306
28,0,"2,3 Pentanedione",1,0,0.28959811391055246
28,0,"2,3 Pentanedione",1,1,0.2797171930960169
28,0,"2,3 Pentanedione",1,2,0.2802612011669023
28,0,"2,3 Pentanedione",1,3,0.2726401061098086
28,0,"2,3 Pentanedione",1,4,0.29062812927210907
28,0,"2,3 Pentanedione",1,5,0.27538687223941744
28,0,"2,3 Pentanedione",1,6,0.25339537653197697
28,0,"2,3 Pentanedione",1,7,0.24839370979510322
28,0,"2,3 Pentanedione",1,8,0.2558075945744857
28,0,"2,3 Pentanedione",1,9,0.2801618069795293
28,0,"2,3 Pentanedione",1,10,0.27393460500491285
28,0,"2,3 Pentanedione",1,11,0.27999209574801176
28,0,"2,3 Pentanedione",1,12,0.28712882925444577
28,0,"2,3 Pentanedione",1,13,0.25892547776787106
28,0,"2,3 Pentanedione",1,14,0.31125000512442674
28,1,3 Methylvaleric Acid,0,0,0.6439574054648332
28,1,3 Methylvaleric Acid,0,1,0.6423169285163244
28,1,3 Methylvaleric Acid,0,2,0.6513828548602644
28,1,3 Methylvaleric Acid,0,3,0.6284273615195085
28,1,3 Methylvaleric Acid,0,4,0.638781808149142
28,1,3 Methylvaleric Acid,0,5,0.6563195117296213
28,1,3 Methylvaleric Acid,0,6,0.6294082678503102
28,1,3 Methylvaleric Acid,0,7,0.6576707824826731
28,1,3 Methylvaleric Acid,0,8,0.6615667815431873
28,1,3 Methylvaleric Acid,0,9,0.6429502041946126
28,1,3 Methylvaleric Acid,0,10,0.6494963074731344
28,1,3 Methylvaleric Acid,0,11,0.6576857590413194
28,1,3 Methylvaleric Acid,0,12,0.6419866654559737
28,1,3 Methylvaleric Acid,0,13,0.6551979459408597
28,1,3 Methylvaleric Acid,0,14,0.6399636447124513
28,1,3 Methylvaleric Acid,1,0,0.6451779524955273
28,1,3 Methylvaleric Acid,1,1,0.6419930036150041
28,1,3 Methylvaleric Acid,1,2,0.653297863087938
28,1,3 Methylvaleric Acid,1,3,0.6613689934131824
28,1,3 Methylvaleric Acid,1,4,0.6480832970213168
28,1,3 Methylvaleric Acid,1,5,0.6373213897578792
28,1,3 Methylvaleric Acid,1,6,0.6391878303205982
28,1,3 Methylvaleric Acid,1,7,0.6538121546577431
28,1,3 Methylvaleric Acid,1,8,0.6681613843550857
28,1,3 Methylvaleric Acid,1,9,0.6538034984757148
28,1,3 Methylvaleric Acid,1,10,0.6460758774896965
28,1,3 Methylvaleric Acid,1,11,0.6574905882493544
28,1,3 Methylvaleric Acid,1,12,0.6475350163282259
28,1,3 Methylvaleric Acid,1,13,0.6461611238165875
28,1,3 Methylvaleric Acid,1,14,0.6404177979819317
28,2,Acetic Acid,0,0,0.3823931296775471
28,2,Acetic Acid,0,1,0.31635537306689426
28,2,Acetic Acid,0,2,0.37217897664173694
28,2,Acetic Acid,0,3,0.3510744298086065
28,2,Acetic Acid,0,4,0.3519677936934395
28,2,Acetic Acid,0,5,0.38714174272693963
28,2,Acetic Acid,0,6,0.3468858843192023
28,2,Acetic Acid,0,7,0.34745568410637356
28,2,Acetic Acid,0,8,0.35665083466017283
28,2,Acetic Acid,0,9,0.36575509526857564
28,2,Acetic Acid,0,10,0.3514405991112771
28,2,Acetic Acid,0,11,0.33250406209756334
28,2,Acetic Acid,0,12,0.34435041806247246
28,2,Acetic Acid,0,13,0.38026670655331407
28,2,Acetic Acid,0,14,0.3600830060043394
28,2,Acetic Acid,1,0,0.37295933713275314
28,2,Acetic Acid,1,1,0.3610402506611151
28,2,Acetic Acid,1,2,0.3543810905872742
28,2,Acetic Acid,1,3,0.3934763515707573
28,2,Acetic Acid,1,4,0.3622652563523333
28,2,Acetic Acid,1,5,0.3579965508498761
28,2,Acetic Acid,1,6,0.38375003985073913
28,2,Acetic Acid,1,7,0.3533295023997896
28,2,Acetic Acid,1,8,0.355464591262607
28,2,Acetic Acid,1,9,0.36558480434450413
28,2,Acetic Acid,1,10,0.3654179126928478
28,2,Acetic Acid,1,11,0.3697562619901164
28,2,Acetic Acid,1,12,0.4004035524034656
28,2,Acetic Acid,1,13,0.37103827031876035
28,2,Acetic Acid,1,14,0.3256324917846066
28,3,Gerinol,0,0,0.2116349386462381
28,3,Gerinol,0,1,0.20671434587612975
28,3,Gerinol,0,2,0.20680937378177913
28,3,Gerinol,0,3,0.21026409366205334
28,3,Gerinol,0,4,0.20557882338979383
28,3,Gerinol,0,5,0.2051704989362552
28,3,Gerinol,0,6,0.21652697743074778
28,3,Gerinol,0,7,0.19681988197569664
28,3,Gerinol,0,8,0.18990001874442056
28,3,Gerinol,0,9,0.2576555381280326
28,3,Gerinol,0,10,0.1938551526680518
28,3,Gerinol,0,11,0.2077765869845426
28,3,Gerinol,0,12,0.18055126931096444
28,3,Gerinol,0,13,0.20805510942668468
28,3,Gerinol,0,14,0.1901467280335824
28,3,Gerinol,1,0,0.18906246343515068
28,3,Gerinol,1,1,0.21444070862013795
28,3,Gerinol,1,2,0.20466405982694996
28,3,Gerinol,1,3,0.2063086983960889
28,3,Gerinol,1,4,0.16639353484151906
28,3,Gerinol,1,5,0.22794979138918497
28,3,Gerinol,1,6,0.17627712664844195
28,3,Gerinol,1,7,0.22268943035469702
28,3,Gerinol,1,8,0.2140394302789727
28,3,Gerinol,1,9,0.2064609336020281
28,3,Gerinol,1,10,0.1820247747694778
28,3,Gerinol,1,11,0.19919751547913184
28,3,Gerinol,1,12,0.18857711625021187
28,3,Gerinol,1,13,0.19710673749433946
28,3,Gerinol,1,14,0.19234834161869538
28,4,n Methyl Piperdine,0,0,0.4452470235430393
28,4,n Methyl Piperdine,0,1,0.4705301808034953
28,4,n Methyl Piperdine,0,2,0.4609070503432237
28,4,n Methyl Piperdine,0,3,0.4576775043996007
28,4,n Methyl Piperdine,0,4,0.45707328973298045
28,4,n Methyl Piperdine,0,5,0.4644235842065527
28,4,n Methyl Piperdine,0,6,0.4544058568892628
28,4,n Methyl Piperdine,0,7,0.44351450312782625
28,4,n Methyl Piperdine,0,8,0.4648129460212848
28,4,n Methyl Piperdine,0,9,0.46570873157927317
28,4,n Methyl Piperdine,0,10,0.4599588529981975
28,4,n Methyl Piperdine,0,11,0.4523726845940985
28,4,n Methyl Piperdine,0,12,0.46226739192273286
28,4,n Methyl Piperdine,0,13,0.44983964864910986
28,4,n Methyl Piperdine,0,14,0.4533380628221173
28,4,n Methyl Piperdine,1,0,0.4385955364005657
28,4,n Methyl Piperdine,1,1,0.45135263245973145
28,4,n Methyl Piperdine,1,2,0.44170023228910366
28,4,n Methyl Piperdine,1,3,0.4410181885983873
28,4,n Methyl Piperdine,1,4,0.460238660015889
28,4,n Methyl Piperdine,1,5,0.44742081987010873
28,4,n Methyl Piperdine,1,6,0.44731307597639763
28,4,n Methyl Piperdine,1,7,0.4416435139309288
28,4,n Methyl Piperdine,1,8,0.43983014655150476
28,4,n Methyl Piperdine,1,9,0.4271098683724618
28,4,n Methyl Piperdine,1,10,0.4523510441479875
28,4,n Methyl Piperdine,1,11,0.44818759753865006
28,4,n Methyl Piperdine,1,12,0.4431677919468917
28,4,n Methyl Piperdine,1,13,0.44350330627790896
28,4,n Methyl Piperdine,1,14,0.4504902739906875
28,5,"2,4 Dimethyl Acetophenone",0,0,0.4035450456899842
28,5,"2,4 Dimethyl Acetophenone",0,1,0.41715025875889533
28,5,"2,4 Dimethyl Acetophenone",0,2,0.4094450764406887
28,5,"2,4 Dimethyl Acetophenone",0,3,0.45044862670773334
28,5,"2,4 Dimethyl Acetophenone",0,4,0.43781604163706755
28,5,"2,4 Dimethyl Acetophenone",0,5,0.3944077340367353
28,5,"2,4 Dimethyl Acetophenone",0,6,0.40412246665048984
28,5,"2,4 Dimethyl Acetophenone",0,7,0.4236020463647866
28,5,"2,4 Dimethyl Acetophenone",0,8,0.4188063158235599
28,5,"2,4 Dimethyl Acetophenone",0,9,0.4067929378227541
28,5,"2,4 Dimethyl Acetophenone",0,10,0.4528916958954246
28,5,"2,4 Dimethyl Acetophenone",0,11,0.42987545318460807
28,5,"2,4 Dimethyl Acetophenone",0,12,0.43216374023893556
28,5,"2,4 Dimethyl Acetophenone",0,13,0.41571005536298944
28,5,"2,4 Dimethyl Acetophenone",0,14,0.4356531848216586
28,5,"2,4 Dimethyl Acetophenone",1,0,0.4192317863752347
28,5,"2,4 Dimethyl Acetophenone",1,1,0.4206008630463475
28,5,"2,4 Dimethyl Acetophenone",1,2,0.43321217485243185
28,5,"2,4 Dimethyl Acetophenone",1,3,0.40162556315787856
28,5,"2,4 Dimethyl Acetophenone",1,4,0.4471162926340979
28,5,"2,4 Dimethyl Acetophenone",1,5,0.42716823412992405
28,5,"2,4 Dimethyl Acetophenone",1,6,0.44265914367560766
28,5,"2,4 Dimethyl Acetophenone",1,7,0.4094316573483924
28,5,"2,4 Dimethyl Acetophenone",1,8,0.4115786256423176
28,5,"2,4 Dimethyl Acetophenone",1,9,0.408212181702897
28,5,"2,4 Dimethyl Acetophenone",1,10,0.4281258227668532
28,5,"2,4 Dimethyl Acetophenone",1,11,0.42552677468946754
28,5,"2,4 Dimethyl Acetophenone",1,12,0.4180475834886174
28,5,"2,4 Dimethyl Acetophenone",1,13,0.4102967720113039
28,5,"2,4 Dimethyl Acetophenone",1,14,0.4067358450423176
28,6,4 Heptanone,0,0,0.5432810368340518
28,6,4 Heptanone,0,1,0.5336886726388299
28,6,4 Heptanone,0,2,0.5286287363093087
28,6,4 Heptanone,0,3,0.5799753916101656
28,6,4 Heptanone,0,4,0.5425027572460269
28,6,4 Heptanone,0,5,0.5736039864705085
28,6,4 Heptanone,0,6,0.5321325309232233
28,6,4 Heptanone,0,7,0.5500253165604779
28,6,4 Heptanone,0,8,0.5431202349684467
28,6,4 Heptanone,0,9,0.5053548152232946
28,6,4 Heptanone,0,10,0.5772443997543623
28,6,4 Heptanone,0,11,0.5412878417935584
28,6,4 Heptanone,0,12,0.5615618759683022
28,6,4 Heptanone,0,13,0.5271011960847605
28,6,4 Heptanone,0,14,0.5406050253064157
28,6,4 Heptanone,1,0,0.5428092033191658
28,6,4 Heptanone,1,1,0.5911697209304013
28,6,4 Heptanone,1,2,0.5699063919991307
28,6,4 Heptanone,1,3,0.57118607444498
28,6,4 Heptanone,1,4,0.5939796976782918
28,6,4 Heptanone,1,5,0.5893377970194627
28,6,4 Heptanone,1,6,0.5803457648353453
28,6,4 Heptanone,1,7,0.5300484116159935
28,6,4 Heptanone,1,8,0.5467457766315565
28,6,4 Heptanone,1,9,0.5396577096761808
28,6,4 Heptanone,1,10,0.5794762522874403
28,6,4 Heptanone,1,11,0.566669309815689
28,6,4 Heptanone,1,12,0.5307662796353996
28,6,4 Heptanone,1,13,0.5584040616492824
28,6,4 Heptanone,1,14,0.5283837307699477
28,7,33 Dimethyl Butyric Acid,0,0,0.6314907380300562
28,7,33 Dimethyl Butyric Acid,0,1,0.6177592252346518
28,7,33 Dimethyl Butyric Acid,0,2,0.6364785301933277
28,7,33 Dimethyl Butyric Acid,0,3,0.6351855691719546
28,7,33 Dimethyl Butyric Acid,0,4,0.648298046082107
28,7,33 Dimethyl Butyric Acid,0,5,0.6392128565189408
28,7,33 Dimethyl Butyric Acid,0,6,0.6283217936001818
28,7,33 Dimethyl Butyric Acid,0,7,0.6389574334260416
28,7,33 Dimethyl Butyric Acid,0,8,0.6199678720211221
28,7,33 Dimethyl Butyric Acid,0,9,0.6236976029268381
28,7,33 Dimethyl Butyric Acid,0,10,0.6348014463772912
28,7,33 Dimethyl Butyric Acid,0,11,0.6134494042920083
28,7,33 Dimethyl Butyric Acid,0,12,0.6316278264127084
28,7,33 Dimethyl Butyric Acid,0,13,0.6232023179154234
28,7,33 Dimethyl Butyric Acid,0,14,0.6328145408750651
28,7,33 Dimethyl Butyric Acid,1,0,0.6008552908840904
28,7,33 Dimethyl Butyric Acid,1,1,0.6137277869230725
28,7,33 Dimethyl Butyric Acid,1,2,0.6102574845997508
28,7,33 Dimethyl Butyric Acid,1,3,0.6220934340298623
28,7,33 Dimethyl Butyric Acid,1,4,0.6101495594370477
28,7,33 Dimethyl Butyric Acid,1,5,0.6035043232473977
28,7,33 Dimethyl Butyric Acid,1,6,0.6079759501391216
28,7,33 Dimethyl Butyric Acid,1,7,0.5985712988014188
28,7,33 Dimethyl Butyric Acid,1,8,0.6135725707626151
28,7,33 Dimethyl Butyric Acid,1,9,0.6151470509013172
28,7,33 Dimethyl Butyric Acid,1,10,0.6312536560726442
28,7,33 Dimethyl Butyric Acid,1,11,0.6047625054336757
28,7,33 Dimethyl Butyric Acid,1,12,0.6077967556211468
28,7,33 Dimethyl Butyric Acid,1,13,0.6051574043174436
28,7,33 Dimethyl Butyric Acid,1,14,0.6119097257516765
28,8,2 Methyl Butyraldehyde,0,0,0.39009357546619255
28,8,2 Methyl Butyraldehyde,0,1,0.38178748074694113
28,8,2 Methyl Butyraldehyde,0,2,0.40354619319317486
28,8,2 Methyl Butyraldehyde,0,3,0.3710273653446902
28,8,2 Methyl Butyraldehyde,0,4,0.40163413364900946
28,8,2 Methyl Butyraldehyde,0,5,0.3930872782721842
28,8,2 Methyl Butyraldehyde,0,6,0.38257682155857897
28,8,2 Methyl Butyraldehyde,0,7,0.37679384723674175
28,8,2 Methyl Butyraldehyde,0,8,0.42913546513798373
28,8,2 Methyl Butyraldehyde,0,9,0.3672084886377977
28,8,2 Methyl Butyraldehyde,0,10,0.3884945133972497
28,8,2 Methyl Butyraldehyde,0,11,0.368483608674432
28,8,2 Methyl Butyraldehyde,0,12,0.4168968512569386
28,8,2 Methyl Butyraldehyde,0,13,0.3997374266138815
28,8,2 Methyl Butyraldehyde,0,14,0.36985570661674766
28,8,2 Methyl Butyraldehyde,1,0,0.3761690376345915
28,8,2 Methyl Butyraldehyde,1,1,0.37130260237904783
28,8,2 Methyl Butyraldehyde,1,2,0.35651958449542986
28,8,2 Methyl Butyraldehyde,1,3,0.3808573473275152
28,8,2 Methyl Butyraldehyde,1,4,0.37381524171225117
28,8,2 Methyl Butyraldehyde,1,5,0.37050081226146386
28,8,2 Methyl Butyraldehyde,1,6,0.3655824640216887
28,8,2 Methyl Butyraldehyde,1,7,0.3746122989093405
28,8,2 Methyl Butyraldehyde,1,8,0.3707621561903048
28,8,2 Methyl Butyraldehyde,1,9,0.36751096478097733
28,8,2 Methyl Butyraldehyde,1,10,0.3541447581875758
28,8,2 Methyl Butyraldehyde,1,11,0.3987194880625528
28,8,2 Methyl Butyraldehyde,1,12,0.3463285797588586
28,8,2 Methyl Butyraldehyde,1,13,0.3745470385906152
28,8,2 Methyl Butyraldehyde,1,14,0.3602688698852432
28,9,m Anisaldehyde,0,0,0.47490928536155474
28,9,m Anisaldehyde,0,1,0.4496406910443951
28,9,m Anisaldehyde,0,2,0.4512368671808253
28,9,m Anisaldehyde,0,3,0.4490112555449993
28,9,m Anisaldehyde,0,4,0.46128278411309015
28,9,m Anisaldehyde,0,5,0.44518511703689867
28,9,m Anisaldehyde,0,6,0.4536729370506563
28,9,m Anisaldehyde,0,7,0.43779045751903284
28,9,m Anisaldehyde,0,8,0.4604948103997103
28,9,m Anisaldehyde,0,9,0.45346716243532187
28,9,m Anisaldehyde,0,10,0.44409386297639325
28,9,m Anisaldehyde,0,11,0.46851451557705526
28,9,m Anisaldehyde,0,12,0.44580552155964975
28,9,m Anisaldehyde,0,13,0.46577546369884343
28,9,m Anisaldehyde,0,14,0.45156159238459553
28,9,m Anisaldehyde,1,0,0.45493354945221853
28,9,m Anisaldehyde,1,1,0.44684901022711054
28,9,m Anisaldehyde,1,2,0.43017174995821084
28,9,m Anisaldehyde,1,3,0.43103488927737466
28,9,m Anisaldehyde,1,4,0.4454824022681663
28,9,m Anisaldehyde,1,5,0.43724715937029
28,9,m Anisaldehyde,1,6,0.43812994311763875
28,9,m Anisaldehyde,1,7,0.4518086239540071
28,9,m Anisaldehyde,1,8,0.4326327202687997
28,9,m Anisaldehyde,1,9,0.4406030331246883
28,9,m Anisaldehyde,1,10,0.4487949193342361
28,9,m Anisaldehyde,1,11,0.44741422097947614
28,9,m Anisaldehyde,1,12,0.43822226629272976
28,9,m Anisaldehyde,1,13,0.4369954464698869
28,9,m Anisaldehyde,1,14,0.4232377420221443
30,0,"2,3 Pentanedione",0,0,0.2506503543967463
30,0,"2,3 Pentanedione",0,1,0.2850154598777445
30,0,"2,3 Pentanedione",0,2,0.2736094244898203
30,0,"2,3 Pentanedione",0,3,0.27892965617753185
30,0,"2,3 Pentanedione",0,4,0.3030378194542277
30,0,"2,3 Pentanedione",0,5,0.24737340148681933
30,0,"2,3 Pentanedione",0,6,0.27115197165755994
30,0,"2,3 Pentanedione",0,7,0.28177425329865663
30,0,"2,3 Pentanedione",0,8,0.2594524807740133
30,0,"2,3 Pentanedione",0,9,0.3128434070615616
30,0,"2,3 Pentanedione",0,10,0.2997711492537049
30,0,"2,3 Pentanedione",0,11,0.2843098123905951
30,0,"2,3 Pentanedione",0,12,0.32191227369659087
30,0,"2,3 Pentanedione",0,13,0.23958409722312263
30,0,"2,3 Pentanedione",0,14,0.2768633221857342
30,0,"2,3 Pentanedione",1,0,0.2742408880340137
30,0,"2,3 Pentanedione",1,1,0.2422185876408141
